"","id","sex","age","marital","child","educ","source","smoke","smokenum","op1","op2","op3","op4","op5","op6","mast1","mast2","mast3","mast4","mast5","mast6","mast7","pn1","pn2","pn3","pn4","pn5","pn6","pn7","pn8","pn9","pn10","pn11","pn12","pn13","pn14","pn15","pn16","pn17","pn18","pn19","pn20","lifsat1","lifsat2","lifsat3","lifsat4","lifsat5","pss1","pss2","pss3","pss4","pss5","pss6","pss7","pss8","pss9","pss10","sest1","sest2","sest3","sest4","sest5","sest6","sest7","sest8","sest9","sest10","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","pc1","pc2","pc3","pc4","pc5","pc6","pc7","pc8","pc9","pc10","pc11","pc12","pc13","pc14","pc15","pc16","pc17","pc18","Rop2","Rop4","Rop6","Rmast1","Rmast3","Rmast4","Rmast6","Rmast7","Rpss4","Rpss5","Rpss7","Rpss8","Rsest3","Rsest5","Rsest7","Rsest9","Rsest10","Rpc1","Rpc2","Rpc7","Rpc11","Rpc15","Rpc16","toptim","tmast","tposaff","tnegaff","tlifesat","tpstress","tslfest","tmarlow","tpcoiss","agegp3","agegp5","educrec","LG10negaff","MAH_1","COO_1","MAH_2"
"224",402,2,23,1,1,5,1,2,NA,4,3,4,2,4,2,2,3,2,2,3,2,2,3,4,1,3,1,3,2,2,3,3,4,1,2,1,2,1,2,3,3,4,5,5,4,6,6,4,2,4,4,5,4,3,4,5,3,4,3,1,3,2,3,1,3,2,1,1,0,1,1,1,0,0,0,0,1,2,3,3,2,4,4,4,2,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,3,2,1,3,2,4,3,4,3,4,4,3,2,3,2,2,23,21,24,24,26,30,34,5,55,1,1,4,1.38021124171161,0.224025165357935,0.000172480601583186,1.9145226986544
"225",56,2,48,4,1,4,5,2,0,3,3,3,3,4,1,3,4,3,4,3,4,4,4,4,2,3,1,5,5,4,3,2,2,2,2,2,4,2,4,3,3,5,4,3,2,3,2,3,4,5,4,3,3,3,4,5,3,4,4,1,4,1,4,4,4,1,1,1,1,1,0,1,0,0,1,0,1,4,3,4,4,4,2,1,4,2,1,1,1,1,1,5,4,1,1,3,3,5,2,2,1,1,1,2,3,3,2,4,4,1,4,4,2,3,5,5,1,2,21,14,35,27,14,33,37,6,44,3,4,3,1.43136376415899,4.01184709150215,0.000494657041992393,1.90697694402695
"226",105,1,48,4,1,4,NA,2,0,4,2,4,4,4,4,3,3,2,2,3,1,1,4,1,1,4,1,3,4,1,4,1,1,3,3,1,4,1,3,4,1,1,5,5,5,5,4,2,2,2,4,3,1,4,4,4,3,4,4,2,4,1,4,1,3,1,1,0,0,1,0,0,0,1,1,0,1,4,2,4,4,4,3,3,4,4,4,2,3,3,3,4,2,3,3,4,2,2,2,3,3,4,4,2,3,2,2,3,4,4,4,4,2,4,3,4,2,4,20,22,36,10,24,23,38,4,61,3,4,3,1,0.00354172924269811,0.000533435289846997,1.90602738296725
"227",101,2,25,3,2,3,1,1,140,4,2,4,2,5,2,2,4,2,1,4,2,1,4,2,1,3,1,3,3,2,5,1,2,4,4,1,5,1,4,4,2,2,6,6,6,4,7,2,2,1,4,4,2,4,4,2,2,4,4,1,3,1,4,1,4,4,4,1,1,1,0,0,0,0,1,0,0,2,3,2,4,5,5,3,3,4,3,3,3,3,3,2,2,4,5,4,4,4,3,3,4,3,4,2,2,2,2,4,4,4,1,1,4,3,3,3,4,4,25,25,39,15,29,19,33,4,65,1,2,2,1.17609125905568,0.669487691113568,0.00175846901135763,1.89669304325948
"228",246,1,65,4,1,4,5,2,0,3,4,4,2,4,3,1,2,3,3,3,2,2,4,1,1,4,1,4,4,1,3,1,1,3,4,1,3,1,4,4,1,1,3,5,5,3,2,2,2,2,4,4,2,4,4,2,2,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,0,0,1,0,2,3,4,4,4,4,3,3,4,4,3,4,4,4,2,2,4,4,2,4,3,4,2,2,3,3,2,2,2,2,2,2,3,3,4,4,3,3,3,4,4,20,19,37,10,18,20,29,7,68,3,5,3,1,1.79633686673237,0.00623542259237977,1.89387105465265
"229",111,1,32,4,1,5,4,2,0,3,2,4,2,4,2,2,4,1,2,3,1,2,4,2,1,4,1,4,5,1,5,2,2,4,4,1,4,2,4,5,1,1,6,6,6,6,5,3,2,2,4,4,2,4,5,3,2,3,4,1,4,2,4,1,4,1,2,1,1,1,0,1,1,1,1,0,1,2,3,5,4,5,4,2,4,4,4,1,4,3,4,1,1,4,4,4,4,4,3,4,3,4,3,2,2,2,1,4,3,4,4,3,4,3,4,5,5,5,23,24,43,14,29,21,37,8,75,2,2,4,1.14612803567824,1.44357886052974,0.000346410039415473,1.89102664005773
"230",83,2,42,4,1,2,9,2,0,3,3,3,3,4,4,2,1,1,1,1,1,1,4,1,2,4,1,4,3,2,4,1,2,3,3,2,4,1,4,4,2,1,7,7,7,7,7,1,5,2,5,5,2,4,5,2,2,4,4,1,4,4,4,1,4,1,4,1,1,1,1,1,0,1,1,0,0,4,2,4,5,3,1,4,4,5,4,5,2,4,1,4,4,1,2,3,3,2,3,4,4,4,4,1,1,2,1,4,1,4,4,1,2,4,2,1,2,2,18,21,37,15,35,19,34,7,49,2,4,1,1.17609125905568,1.07498383450505,0.00943315386838955,1.88741003604597
"231",191,2,49,4,1,2,4,2,0,3,1,5,1,5,1,2,3,1,1,4,1,2,4,2,1,4,2,4,4,1,4,1,1,3,4,1,4,1,4,4,1,1,6,6,6,6,6,3,3,3,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,0,1,0,1,0,1,0,0,0,2,2,4,4,4,4,3,4,3,4,3,4,4,4,2,2,4,4,5,5,5,3,4,4,4,3,2,2,2,2,4,4,4,4,4,4,4,3,3,4,4,28,25,39,12,30,25,40,4,69,3,4,1,1.07918124604762,0.767841047514124,0.000238202430341056,1.88023120763796
"232",486,1,24,1,2,3,1,2,NA,5,4,4,2,4,3,2,4,2,2,2,2,3,4,3,1,2,2,3,3,2,2,1,2,2,3,1,4,1,2,2,2,1,6,7,5,4,3,4,3,2,4,3,2,3,2,3,3,4,4,1,4,1,3,3,3,2,2,1,1,0,0,1,0,0,0,0,1,2,4,3,4,4,3,2,1,2,4,4,3,3,2,3,3,3,4,2,4,3,3,3,3,3,2,2,3,3,4,4,4,2,3,3,4,2,4,2,3,3,22,20,27,16,25,29,34,4,54,1,1,2,1.20411998265592,0.339205435339703,3.09611407089520e-09,1.86882179601034
"233",94,2,21,1,2,5,1,2,0,4,2,4,2,3,2,2,3,2,2,3,3,4,3,3,1,3,1,4,2,3,3,1,3,2,3,1,2,1,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,1,3,1,2,2,4,1,2,0,1,1,1,0,0,1,0,0,1,2,2,4,3,4,3,4,3,3,4,4,4,2,3,2,3,4,4,4,4,4,3,3,3,2,1,3,3,3,3,4,4,3,4,3,4,4,2,2,4,3,23,18,27,16,15,29,35,5,60,1,1,4,1.20411998265592,1.16631993112839,3.40468337514813e-06,1.86882179601034
"234",89,1,22,2,2,5,1,2,0,4,1,4,1,5,1,1,4,1,1,4,1,1,5,5,1,4,1,2,5,1,5,2,3,2,5,1,5,2,4,3,2,1,6,6,6,6,2,4,2,4,5,5,3,4,5,1,2,4,4,1,4,1,4,2,4,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3,2,3,5,1,4,4,4,2,4,2,4,2,2,4,4,5,5,5,4,4,4,4,4,1,1,2,1,4,4,3,4,4,4,4,5,4,4,4,28,28,40,19,26,21,39,8,68,1,1,4,1.27875360095283,2.52434526946095,4.39505951265845e-05,1.85210691951272
"235",211,1,33,4,1,3,5,2,NA,3,2,4,3,5,3,2,2,2,3,4,1,2,3,2,1,2,1,2,3,2,4,2,3,1,2,1,3,1,4,2,2,1,5,6,5,7,2,3,3,3,4,4,2,4,3,4,2,3,4,1,3,2,3,2,3,3,1,0,1,1,1,0,0,1,1,1,0,2,4,4,3,5,3,3,3,4,4,2,3,4,2,3,2,4,4,4,3,3,3,3,2,4,3,2,2,2,3,4,3,3,2,4,4,2,3,4,3,4,22,21,26,16,25,26,32,6,63,2,3,2,1.20411998265592,0.159081211367148,3.10457048136892e-05,1.85027680469777
"236",42,1,50,5,1,6,8,2,0,4,2,4,1,5,1,1,3,1,1,4,2,1,5,4,2,3,1,4,3,3,4,4,3,4,4,2,3,1,4,5,3,1,7,6,6,7,6,2,3,3,4,4,3,3,4,3,2,4,4,1,4,1,4,1,4,4,3,1,1,1,0,0,0,0,0,0,0,3,2,5,5,5,4,1,4,4,4,1,4,3,3,2,1,4,4,4,5,5,4,4,4,3,4,2,2,3,2,4,4,4,1,2,3,4,5,5,4,5,27,26,39,24,32,25,35,3,75,3,5,5,1.38021124171161,1.70735517130449,0.00139476376851393,1.84340617211606
"237",515,2,26,3,2,5,1,2,0,5,1,4,2,5,2,1,4,1,1,4,3,3,4,4,3,2,2,4,5,4,4,2,3,1,4,2,3,3,2,2,3,2,5,5,6,6,3,2,3,5,4,4,5,3,3,5,4,4,4,1,4,1,4,2,4,3,3,1,1,0,0,1,0,1,1,0,0,2,4,4,4,4,4,5,2,3,3,2,4,3,2,4,3,2,2,5,4,4,4,4,4,2,2,2,2,3,3,4,4,3,2,2,4,2,1,4,2,3,27,24,31,28,25,34,35,5,53,1,2,4,1.44715803134222,1.50274679280298,0.00584198011510389,1.83766554367671
"238",251,1,45,4,1,4,1,2,0,4,2,4,2,5,1,4,3,2,2,4,2,2,3,3,2,1,2,3,3,2,3,2,2,3,2,1,4,1,3,2,1,1,3,5,4,3,2,2,4,3,3,4,3,3,3,4,3,4,4,3,3,3,4,2,2,2,1,1,0,1,1,0,0,0,1,1,0,2,3,1,3,1,1,2,1,2,2,2,2,2,2,2,4,2,2,4,4,5,1,3,3,3,3,3,2,3,3,2,2,3,3,4,4,3,4,4,4,2,26,20,27,17,17,30,31,5,42,3,4,3,1.23044892137827,2.59767074719749,0.000189348088593637,1.827524347391
"239",516,1,40,4,2,3,1,2,0,2,3,4,2,4,4,2,3,2,1,4,3,1,4,2,1,3,1,4,5,2,3,1,1,3,5,1,4,1,3,2,2,1,5,4,5,2,1,2,1,2,4,4,3,3,4,1,1,3,3,1,3,4,3,2,3,2,1,0,1,1,0,1,0,1,1,1,1,2,2,5,4,4,4,3,3,4,4,2,4,3,3,2,4,3,3,3,4,2,3,3,4,2,4,2,2,3,2,4,1,3,3,4,4,4,3,4,4,2,19,23,36,13,17,19,30,7,65,2,3,2,1.11394335230684,0.153433625515119,0.00190249186234403,1.82713685812065
"240",476,2,61,4,2,2,7,1,NA,5,1,5,1,5,1,4,3,1,2,4,1,1,5,1,1,3,1,4,4,1,3,1,1,4,4,1,3,1,3,3,1,1,5,6,7,7,7,3,3,2,4,3,2,5,4,1,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,0,1,1,1,4,4,4,4,4,5,5,5,5,5,4,5,4,1,4,4,5,5,5,1,4,3,4,4,2,3,1,2,4,4,4,4,4,5,5,2,1,2,5,30,23,36,10,32,21,40,7,73,3,5,1,1,1.13617295195346,0.000717127706200724,1.80288737596452
"241",86,1,22,1,2,5,1,2,0,4,2,4,3,3,4,3,4,2,2,4,1,1,5,1,2,5,1,3,5,1,4,1,2,3,5,3,5,2,4,4,4,2,6,5,5,5,1,1,2,4,4,4,3,3,4,3,2,4,4,1,3,1,4,2,4,2,1,1,1,1,1,1,1,1,1,1,0,2,3,2,4,5,4,4,5,4,4,2,3,3,3,3,2,3,4,4,3,2,2,3,3,4,4,2,2,3,2,4,4,3,3,4,4,3,2,4,3,4,20,24,43,19,22,24,37,9,64,1,1,4,1.27875360095283,0.31753978925996,3.0892409347622e-05,1.7913735885482
"242",110,2,27,1,2,5,3,1,50,3,3,4,2,4,4,2,4,1,1,4,1,2,2,4,2,4,1,2,3,2,2,3,3,2,3,2,2,1,2,3,1,2,2,3,3,2,1,3,2,3,3,3,2,4,3,4,2,4,4,1,1,1,3,3,4,2,2,0,1,1,1,1,0,0,0,0,0,2,3,3,3,3,2,3,4,4,4,2,2,2,2,4,4,2,4,3,4,2,3,4,4,4,3,3,3,2,3,4,4,2,3,3,4,3,3,4,2,2,20,26,25,21,11,27,32,4,53,1,2,4,1.32221929473392,3.08765967296636,0.000448318767827389,1.78853142974786
"243",80,2,22,1,2,3,9,2,0,5,1,5,1,5,1,2,2,2,1,1,2,3,4,2,1,4,1,5,4,1,4,1,1,4,3,1,4,1,5,4,1,2,6,7,7,7,7,2,2,3,4,5,2,3,4,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,0,1,0,0,5,4,3,3,4,4,2,5,2,4,2,4,4,3,1,2,3,4,5,5,5,3,3,4,3,2,2,1,3,2,4,4,4,4,4,1,2,4,4,5,4,30,18,41,12,34,20,40,4,63,1,1,2,1.07918124604762,1.555457482708,0.00832987258615129,1.77671465522461
"244",433,2,49,5,1,4,8,2,0,4,2,4,1,4,1,1,4,1,2,4,1,1,4,2,1,4,1,5,5,2,5,2,3,4,3,1,4,1,5,4,1,1,6,6,6,6,6,3,3,3,4,4,2,4,4,2,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,1,0,1,3,3,4,4,4,4,3,4,4,3,2,4,4,4,2,2,4,4,4,5,5,4,4,3,4,4,2,2,2,2,4,4,4,4,4,3,3,3,4,4,4,26,27,43,15,30,23,40,7,68,3,4,3,1.17609125905568,1.7469777116842,8.42830026567921e-05,1.74175427975821
"245",220,1,36,4,1,4,1,2,NA,5,2,5,1,5,1,1,4,1,1,4,1,2,5,2,1,4,1,4,4,2,5,2,2,4,4,1,4,1,4,5,3,1,6,6,7,7,7,2,2,3,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,0,0,0,0,0,4,3,4,4,5,2,2,3,4,5,2,4,5,2,4,3,3,4,4,5,5,4,4,4,4,3,2,2,2,2,4,4,4,4,4,2,3,4,4,2,3,29,27,43,16,33,22,40,4,63,2,3,3,1.20411998265592,2.06755338163212,0.000143631856866297,1.73808522465392
"246",409,1,46,4,2,5,1,2,NA,3,3,3,2,4,3,4,4,4,4,2,2,3,3,4,2,3,2,4,3,2,2,3,3,2,2,2,3,3,2,3,2,2,4,4,4,3,3,4,4,3,3,2,3,3,3,4,3,2,4,2,3,2,3,2,3,2,1,0,1,1,0,1,1,1,0,0,0,3,3,3,2,4,3,3,3,2,3,2,3,3,2,4,4,3,3,3,4,3,1,1,1,3,2,3,4,3,3,3,3,3,3,4,3,3,3,4,2,2,20,14,27,25,18,34,31,5,51,3,4,4,1.39794000867204,3.88863967475762,0.000114317796837963,1.71931995076102
"247",537,2,27,2,2,6,1,1,60,1,5,4,1,5,1,4,4,1,1,4,1,1,4,2,1,4,1,4,4,1,5,2,2,4,4,1,4,1,5,4,1,1,5,6,6,6,6,2,2,2,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,0,1,1,0,0,1,0,1,1,3,5,4,5,5,4,3,5,5,1,5,4,5,1,1,5,5,1,5,5,1,4,4,4,4,2,2,2,2,4,4,4,4,4,5,3,2,5,5,5,21,25,42,13,29,21,40,6,81,1,2,5,1.11394335230684,2.89661701078214,2.85404861994675e-06,1.71397140686745
"248",529,2,41,5,1,4,1,2,1,2,4,4,4,3,4,2,4,2,3,4,3,3,3,2,2,4,1,4,3,2,3,2,2,2,2,2,2,1,3,3,3,2,2,2,3,5,3,3,3,3,3,2,3,3,3,4,3,4,4,1,4,1,4,1,4,2,1,1,1,1,1,1,0,0,1,1,0,2,2,4,4,4,3,2,3,3,3,3,3,4,3,3,3,2,2,2,2,2,3,3,2,2,2,3,4,3,3,4,4,4,3,4,4,4,4,3,3,3,15,20,29,19,15,32,39,7,59,2,4,3,1.27875360095283,0.209979529334582,0.000787009551690008,1.70858470903083
"249",461,2,21,1,2,4,8,1,50,1,4,2,4,2,5,1,4,2,2,4,3,2,4,4,1,3,1,4,3,3,4,2,3,3,3,2,4,2,3,4,3,4,3,3,4,4,2,4,4,5,4,3,3,4,3,4,3,4,4,1,4,1,3,1,3,2,2,1,1,1,1,0,1,0,1,0,0,1,3,3,4,4,5,3,5,3,4,4,3,2,3,2,4,4,5,2,2,1,4,3,3,2,3,2,3,2,3,4,4,4,3,3,5,3,3,2,4,2,10,23,35,25,16,33,36,6,64,1,1,3,1.39794000867204,0.116546642244687,0.0028056436195871,1.69773959503586
"250",464,1,36,4,1,6,8,2,0,4,1,5,1,4,4,1,3,1,1,4,1,2,4,2,1,3,1,3,5,1,5,3,3,4,4,1,4,1,4,4,4,3,6,6,6,6,5,2,2,3,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,2,1,1,1,1,0,0,0,0,0,0,0,2,1,5,4,4,4,2,3,4,4,1,4,4,4,1,1,4,4,5,5,2,4,4,4,4,3,2,2,2,2,4,4,4,3,4,4,5,4,5,5,5,25,26,40,20,29,22,39,3,76,2,3,5,1.30102999566398,1.86427794073595,4.76597649755551e-05,1.69536123256541
"251",357,1,36,4,1,6,9,2,0,2,2,4,2,5,3,2,4,1,1,4,2,2,3,1,1,3,1,4,4,3,4,3,3,3,4,1,1,1,3,3,2,1,5,6,5,5,5,2,2,3,5,4,3,4,4,2,2,4,4,1,3,3,3,1,3,2,1,1,1,1,0,1,1,1,0,1,1,1,2,4,4,4,4,1,4,5,5,1,5,4,4,2,2,4,5,4,4,3,3,4,4,3,3,1,2,2,2,4,2,4,3,4,5,4,5,5,4,4,22,25,32,17,26,21,34,8,79,2,3,5,1.23044892137827,2.35080894460556,3.37055400515796e-05,1.68681298999101
"252",44,1,40,4,1,5,8,2,0,4,1,5,2,5,4,3,4,1,2,4,1,1,5,1,3,4,1,4,3,1,4,1,1,4,5,2,4,1,4,4,3,1,6,6,6,6,7,2,2,3,4,5,2,4,4,2,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,1,0,1,1,1,1,4,5,4,5,4,1,5,5,4,3,5,4,4,1,1,4,5,5,4,2,2,4,3,4,4,2,1,2,2,4,4,4,4,4,5,2,5,3,5,5,25,25,41,15,31,20,40,8,79,2,3,4,1.17609125905568,2.35080894460556,0.000320130865217676,1.6755738415602
"253",204,1,35,4,2,5,1,1,5,4,2,4,2,4,2,2,4,3,3,3,3,3,4,4,1,2,1,4,4,2,4,4,3,2,3,1,3,1,3,3,1,1,5,5,5,4,6,3,4,4,3,4,4,3,3,3,3,4,4,1,1,1,4,2,4,3,1,0,1,1,0,0,1,0,0,0,0,2,4,2,2,2,1,5,3,3,3,5,3,2,2,4,4,2,2,4,4,4,3,2,2,2,2,3,2,3,3,4,4,3,2,4,4,2,1,1,2,2,24,18,32,19,25,32,34,3,39,2,3,4,1.27875360095283,3.25586129199531,0.000142642712930795,1.67227232117613
"254",117,1,54,4,1,6,4,2,0,3,2,3,1,3,1,1,3,3,3,3,1,2,4,1,1,2,1,4,4,1,3,1,2,4,4,1,3,1,3,3,1,1,4,4,4,4,3,3,3,3,4,4,2,4,4,3,2,3,3,1,3,1,3,1,3,2,1,1,1,0,0,0,0,0,0,0,1,1,2,3,4,3,3,2,3,3,3,1,3,3,3,2,2,3,3,4,5,5,4,2,2,4,3,2,2,2,2,4,4,4,3,4,5,4,4,5,4,4,23,21,34,11,19,24,34,3,63,3,5,5,1.04139268515823,0.159081211367148,0.000388333853703834,1.66108279698742
"255",62,1,22,1,2,3,1,2,0,3,3,5,3,5,3,1,3,1,1,4,1,3,4,2,1,3,1,4,5,2,4,1,2,3,4,1,3,1,4,4,2,1,5,3,3,2,2,4,3,3,5,3,3,4,4,5,1,4,4,2,3,4,1,4,2,4,4,0,1,1,0,1,0,0,1,0,0,5,5,4,2,4,2,5,2,4,5,4,1,4,3,5,1,3,3,3,3,3,4,4,4,4,2,1,3,2,2,3,1,1,1,1,1,1,1,2,1,5,22,25,38,14,15,27,21,4,48,1,1,2,1.14612803567824,3.66105141694082,1.33364198889125e-06,1.65825338411215
"256",358,2,28,2,2,5,1,2,0,4,3,4,2,4,2,1,4,3,2,4,2,2,4,2,2,3,1,4,4,1,5,1,1,4,4,1,4,1,4,5,2,2,5,5,5,4,2,3,2,3,4,4,3,4,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,0,0,1,1,0,0,0,1,1,3,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,2,3,3,3,2,2,2,2,4,4,4,4,4,5,3,4,3,3,3,23,23,41,14,21,25,40,5,61,1,2,4,1.14612803567824,0.120492935812538,3.81370322748871e-05,1.65565595973368
"257",429,1,25,3,2,5,1,2,0,3,2,3,2,4,2,2,3,1,1,4,1,1,4,1,2,4,1,4,3,1,3,1,1,3,4,1,2,1,3,1,2,1,5,5,5,5,5,3,2,3,4,4,1,4,4,5,1,4,4,1,4,1,3,1,4,1,1,1,1,1,0,0,1,0,1,0,0,4,1,5,3,4,2,4,3,4,4,4,1,4,1,4,4,1,3,4,4,4,3,4,4,4,4,2,2,2,2,4,4,4,4,4,2,5,2,2,2,2,22,26,31,12,25,23,39,5,50,1,2,4,1.07918124604762,3.99217828522173,0.00190042548391029,1.63527132143857
"258",106,1,37,4,1,5,1,2,0,3,4,4,3,4,4,2,4,3,2,4,1,2,4,3,2,4,1,4,5,2,4,1,1,3,4,2,5,2,4,4,4,4,6,6,6,7,5,3,1,2,3,3,1,2,4,3,3,4,4,1,4,1,3,2,4,2,1,1,1,1,1,1,0,1,1,0,0,3,3,3,4,5,4,2,3,4,4,2,3,4,3,3,2,4,4,2,3,2,3,2,3,4,3,3,3,4,2,4,4,3,3,4,3,3,4,4,3,4,18,23,41,22,30,25,37,7,66,2,3,4,1.34242268082221,0.209421816015409,7.04046298790841e-09,1.6286503614275
"259",503,2,63,4,2,4,6,2,0,3,3,3,3,4,4,3,3,3,3,3,3,2,4,3,1,4,1,3,2,4,2,2,3,3,4,1,3,1,3,3,4,1,4,4,5,6,6,3,4,4,3,3,4,3,3,2,4,3,3,1,3,3,2,4,2,4,3,1,1,1,1,1,0,1,1,1,1,4,2,4,4,4,2,3,4,4,4,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,2,1,1,2,2,4,3,3,4,3,18,17,31,21,25,33,23,9,59,3,5,3,1.32221929473392,1.76840412864433,0.0010895180039108,1.62761346690082
"260",353,2,48,4,1,2,6,2,0,3,3,3,2,4,2,2,3,1,1,4,3,1,3,3,2,5,2,5,1,2,4,1,2,2,2,2,3,3,3,3,2,2,5,3,4,3,5,4,3,3,3,3,3,3,3,4,4,3,3,2,2,3,3,2,2,2,2,1,1,1,0,0,1,1,1,0,0,3,2,4,3,3,2,2,4,4,4,3,3,3,3,4,3,3,3,3,4,4,3,4,4,2,4,3,3,3,3,3,2,3,3,3,3,4,4,3,2,3,21,24,31,21,20,33,27,6,58,3,4,1,1.32221929473392,0.677498228199194,0.00376916967626539,1.62761346690082
"261",29,1,21,1,2,3,5,2,0,4,1,4,2,5,1,2,4,1,2,2,1,2,4,2,2,2,1,3,4,1,3,1,1,4,3,2,4,2,3,3,2,1,6,6,7,7,7,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,3,3,4,2,2,0,1,1,0,1,0,0,0,0,1,2,3,3,3,4,5,4,1,4,3,3,2,4,3,1,1,4,5,5,4,5,3,4,3,4,3,3,3,2,3,2,1,2,3,3,4,3,2,3,5,5,27,23,33,15,33,29,30,4,63,1,1,2,1.17609125905568,0.0987608662041128,0.000567243564326295,1.61011189660279
"262",364,1,56,4,1,4,1,1,140,4,4,4,3,2,3,3,3,2,2,3,2,3,4,3,2,3,3,3,2,3,3,2,3,3,3,3,2,2,4,4,4,3,5,5,5,5,5,3,4,4,4,3,3,3,3,4,4,4,3,2,3,2,3,3,2,3,3,0,1,1,0,0,0,0,0,0,1,3,3,2,3,3,4,4,2,3,3,4,4,4,3,2,2,4,4,2,3,3,2,3,3,3,2,2,3,3,3,3,3,2,2,2,3,3,2,2,4,4,18,19,31,28,25,33,27,3,57,3,5,3,1.44715803134222,0.489670040425862,0.000982532082787263,1.59599731294229
"263",335,1,36,4,1,6,1,2,0,3,1,4,1,4,1,1,3,1,1,3,1,1,4,2,1,4,1,3,5,1,4,1,1,3,5,1,3,1,4,4,1,1,6,6,6,6,4,2,2,2,4,4,2,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,1,1,0,1,1,4,1,4,4,4,4,3,4,4,4,1,4,4,4,1,1,4,4,5,5,5,4,4,4,4,4,2,2,2,2,4,4,4,4,4,2,5,3,5,5,5,26,26,39,11,28,21,40,8,73,2,3,5,1.04139268515823,1.45081325413114,8.76573496796885e-05,1.59209693740418
"264",355,2,37,4,1,6,1,2,0,4,1,4,1,1,5,1,4,4,4,4,3,3,4,3,1,4,1,4,3,1,2,4,4,2,3,1,4,1,4,4,2,2,2,3,3,5,1,4,3,4,4,4,4,3,3,4,3,4,4,1,4,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,3,2,3,4,4,4,3,4,4,2,3,3,3,2,2,4,5,5,5,1,4,1,1,2,2,2,2,3,3,4,4,4,4,4,5,3,2,4,4,4,20,18,34,20,14,32,39,9,64,2,3,5,1.30102999566398,1.72337241436092,0.00145932101657132,1.574391061056
"265",84,1,37,4,1,3,1,2,0,4,3,1,2,4,2,3,4,1,1,4,1,1,5,1,1,3,1,5,4,1,4,1,2,3,2,2,4,1,5,4,1,1,6,6,5,5,2,3,2,3,4,3,3,4,4,2,2,4,4,2,3,1,3,4,2,2,3,1,1,1,1,1,0,1,1,1,1,3,3,4,4,4,4,2,4,2,4,2,4,3,4,3,3,4,4,3,4,4,2,4,4,4,4,2,3,2,2,3,4,1,3,2,3,3,4,4,3,3,20,26,39,12,24,24,29,9,65,2,3,2,1.07918124604762,1.18869387463205,4.4980827517663e-05,1.56611278031584
"266",102,2,26,1,2,5,1,2,0,3,1,5,2,4,4,2,3,3,1,4,2,2,4,2,1,1,1,4,5,1,4,1,2,4,4,1,3,1,4,4,1,1,5,6,6,6,6,3,3,3,4,4,2,4,4,3,3,4,4,1,4,2,3,3,3,3,2,1,1,1,0,1,0,0,1,0,1,4,2,3,4,4,4,2,4,4,4,2,4,4,4,2,2,4,4,5,4,2,3,2,4,3,3,2,2,2,2,4,3,2,2,3,2,4,4,4,4,4,23,22,37,12,29,25,32,6,69,1,2,4,1.07918124604762,0.615249073305335,8.52166798523147e-07,1.55627608656655
"267",238,2,41,4,1,2,1,2,0,5,1,5,1,5,1,1,4,1,1,4,1,1,4,1,1,5,1,4,4,1,4,2,2,4,3,1,4,1,4,4,1,1,6,5,6,4,6,3,2,3,5,4,2,4,3,3,2,4,4,1,4,1,4,1,4,1,1,1,1,0,0,0,0,1,1,0,1,5,1,5,4,5,4,2,4,4,4,4,4,4,3,2,2,4,4,5,5,5,4,4,4,4,4,1,2,2,3,4,4,4,4,4,1,5,4,2,4,4,30,28,40,12,27,23,40,5,69,2,4,1,1.07918124604762,2.48750792603847,0.000409638701349227,1.55435560002921
"268",135,2,49,4,1,5,4,1,10,3,1,4,1,3,2,2,3,3,2,3,2,2,4,2,2,3,1,2,4,2,4,1,2,4,4,2,4,1,4,4,1,1,6,6,6,6,6,3,3,3,3,4,4,3,4,3,2,4,4,1,4,1,4,1,4,3,1,0,1,1,0,0,0,0,0,0,0,3,2,4,4,3,2,5,1,2,2,3,3,3,2,2,2,2,2,5,5,4,3,2,3,3,3,3,2,3,2,4,4,4,2,4,3,4,1,3,4,4,24,20,37,15,30,28,38,2,49,3,4,4,1.17609125905568,0.945961522091268,0.000294528842855061,1.53650926526226
